Year,Branch Code,Seat_Intake
2022,321192110,60
2022,321199510,60
2022,321224510,120
2022,321424510,60
2022,321424610,60
2022,321437210,60
2022,321492010,60
2022,321619110,60
2022,321624510,60
2022,321637210,30
2022,321650710,60
2022,321661210,30
2022,321691110,60
2022,321719110,60
2022,321724510,60
2022,321737210,60
2022,321761210,60
2022,321791610,60
2022,321819110,60
2022,321824510,120
2022,321824610,60
2022,321837210,30
2022,321861210,60
2022,321890010,60
2022,321891210,30
2022,321892110,30
2022,321919110,120
2022,321924510,60
2022,321924610,30
2022,321929310,60
2022,321937210,30
2022,321961210,60
2022,321991110,60
2022,322119110,60
2022,322124510,60
2022,322129310,60
2022,322137210,60
2022,322161210,120
2022,322191110,60
2022,322219110,60
2022,322224510,60
2022,322224610,60
2022,322229310,60
2022,322260210,30
2022,322261210,60
2022,322291110,90
2022,322319110,120
2022,322324510,180
2022,322324610,60
2022,322329310,60
2022,322361210,90
2022,322390010,60
2022,322419110,60
2022,322424510,60
2022,322461210,60
2022,322491110,60
2022,322492010,60
2022,335119110,60
2022,335124510,60
2022,335161210,60
2022,335191110,60
2022,335319110,60
2022,335324510,120
2022,335329310,60
2022,335361210,60
2022,335392110,60
2022,342319110,60
2022,342324510,120
2022,342324610,120
2022,342337210,60
2022,342361210,60
2022,342390010,60
2022,343619110,60
2022,343624510,60
2022,343629310,60
2022,343661210,60
2022,343919110,120
2022,343924510,60
2022,343929310,60
2022,343961210,120
2022,343990010,60
2022,344019110,90
2022,344024510,45
2022,344037210,45
2022,344061210,90
2022,344519110,54
2022,344524510,54
2022,344537210,30
2022,344561210,54
2022,344719110,30
2022,344724510,30
2022,344761210,60
2022,346019110,60
2022,346024510,120
2022,346024610,60
2022,346092110,120
2022,346092410,60
2022,346219110,30
2022,346229310,30
2022,346237210,30
2022,346246610,30
2022,346261210,60
2022,346519110,60
2022,346524510,60
2022,346529310,30
2022,346537210,30
2022,346561210,60
2022,346719110,60
2022,346724510,60
2022,346729310,60
2022,346737210,30
2022,346761210,60
2022,346791110,90
2022,347119110,60
2022,347124510,60
2022,347125710,60
2022,347161210,30
2022,347162410,30
2022,347199510,60
2022,347519110,120
2022,347524510,180
2022,347524610,180
2022,347561210,60
2022,347591110,120
2022,347591210,60
2022,347719110,120
2022,347724510,60
2022,347761210,120
2022,350319110,60
2022,350324510,60
2022,350324610,60
2022,350329310,60
2022,350361210,60
2022,622019110,120
2022,622024210,120
2022,622029310,60
2022,622037210,120
2022,622061210,120
2022,629324210,60
2022,629329310,60
2022,629337210,60
2022,629361210,60
2022,664019110,60
2022,664024210,60
2022,664029310,60
2022,664037210,60
2022,664061210,90
2022,664319110,60
2022,664324210,60
2022,664329310,60
2022,664337210,60
2022,664361210,120
2022,690119110,60
2022,690124210,60
2022,690137210,60
2022,690161210,60
2022,400550310,12
2022,400550710,62
2022,400551010,11
2022,400552410,11
2022,400552810,11
2022,400552910,11
2022,400572910,14
2022,402519110,60
2022,402524210,60
2022,402529310,60
2022,402537210,60
2022,402561210,60
2022,410419110,60
2022,410424610,60
2022,410425110,90
2022,410429310,60
2022,410437010,60
2022,410461210,60
2022,411819110,54
2022,411824510,108
2022,411829310,54
2022,411837210,27
2022,411861210,54
2022,412300210,54
2022,412308210,54
2022,412319110,108
2022,412324210,108
2022,412324610,108
2022,412325110,108
2022,412326510,54
2022,412326610,54
2022,412329310,108
2022,412335610,54
2022,412337010,108
2022,412337210,108
2022,412350710,54
2022,412361210,108
2022,412399510,108
2022,413319110,60
2022,413324510,60
2022,413329310,60
2022,413337210,60
2022,413361210,90
2022,413424210,60
2022,413429310,120
2022,413437210,60
2022,413924210,120
2022,413929310,30
2022,413937210,30
2022,413961210,30
2022,413991110,120
2022,414319110,54
2022,414324510,54
2022,414329310,54
2022,414337210,54
2022,414361210,54
2022,414419110,60
2022,414424210,60
2022,414424610,60
2022,414429310,60
2022,414461210,60
2022,414519110,60
2022,414524210,120
2022,414529310,60
2022,414537210,30
2022,414561210,60
2022,414599510,60
2022,414719110,60
2022,414724210,180
2022,414724610,60
2022,414729310,90
2022,414737210,60
2022,414761210,60
2022,414799510,60
2022,417219110,60
2022,417224210,120
2022,417226310,30
2022,417229310,60
2022,417237210,60
2022,417261210,60
2022,417519110,60
2022,417524210,60
2022,417537210,60
2022,417561210,60
2022,417719110,54
2022,417724210,54
2022,417724610,54
2022,417737010,54
2022,417761210,54
2022,418119110,30
2022,418124510,60
2022,418137210,30
2022,418161210,30
2022,419219110,60
2022,419224210,60
2022,419235610,60
2022,419261210,60
2022,419291110,60
2022,419619110,120
2022,419624210,60
2022,419661210,120
2022,419719110,30
2022,419724210,30
2022,419729310,30
2022,419737010,30
2022,419761210,30
2022,428519110,60
2022,428524610,60
2022,428529310,60
2022,428561210,120
2022,430219110,30
2022,430224510,54
2022,430261210,30
2022,461319110,60
2022,461324510,90
2022,461329310,60
2022,461337210,60
2022,461361210,90
2022,464819110,30
2022,464824210,60
2022,464824610,30
2022,464829310,30
2022,464861210,30
2022,100550310,15
2022,100551710,15
2022,100552410,15
2022,100552710,15
2022,110124210,60
2022,110124610,60
2022,110135610,60
2022,110137210,120
2022,110161210,60
2022,110519110,120
2022,110524210,180
2022,110524610,120
2022,110526310,60
2022,110526510,60
2022,110537210,120
2022,110561210,120
2022,110719110,60
2022,110724210,180
2022,110729310,60
2022,110737210,60
2022,110761210,60
2022,110799510,60
2022,111419110,60
2022,111424210,180
2022,111424610,120
2022,111437210,120
2022,111461210,60
2022,111619110,60
2022,111624210,120
2022,111650710,60
2022,111661210,60
2022,111719110,60
2022,111724210,120
2022,111735610,30
2022,111761210,60
2022,111799510,60
2022,111924210,60
2022,111924610,60
2022,111937210,60
2022,111950710,45
2022,111961210,60
2022,112019110,60
2022,112024210,60
2022,112029310,60
2022,112037210,30
2022,112050710,30
2022,112061210,60
2022,112089310,30
2022,112124210,60
2022,112124610,60
2022,112137210,30
2022,112161210,30
2022,112319110,60
2022,112324210,60
2022,112337210,60
2022,112361210,60
2022,112519110,60
2022,112524210,30
2022,112529310,30
2022,112561210,60
2022,112619110,60
2022,112624210,30
2022,112629310,60
2022,112637210,30
2022,112661210,30
2022,112719110,30
2022,112724510,90
2022,112729310,30
2022,112737210,30
2022,112761210,30
2022,112819110,60
2022,112824210,120
2022,112824610,120
2022,112829310,60
2022,112837210,60
2022,112891210,60
2022,113019110,30
2022,113024210,30
2022,113035610,30
2022,113037210,30
2022,113061210,30
2022,118019110,60
2022,118024210,60
2022,118026310,60
2022,118029310,60
2022,118061210,60
2022,118219110,60
2022,118224210,60
2022,118229310,60
2022,118261210,60
2022,126519110,60
2022,126524210,60
2022,126524610,60
2022,126535610,30
2022,126537210,60
2022,126561210,30
2022,126819110,30
2022,126824210,30
2022,126835610,30
2022,126837210,30
2022,126861210,30
2022,127619110,27
2022,127624510,27
2022,127629310,27
2022,127661210,27
2022,510819110,60
2022,510824510,60
2022,510824610,60
2022,510837210,60
2022,510846410,40
2022,510861210,120
2022,510919110,60
2022,510924510,120
2022,510924610,60
2022,510929310,60
2022,510937210,60
2022,510961210,60
2022,510991610,60
2022,510999510,60
2022,512419110,60
2022,512424510,60
2022,512424610,60
2022,512429310,180
2022,512461210,120
2022,512524510,60
2022,512524610,60
2022,512550710,60
2022,513019110,60
2022,513024510,60
2022,513029310,60
2022,513061210,120
2022,513919110,60
2022,513924510,60
2022,513924610,60
2022,513937210,60
2022,513946410,30
2022,513950710,60
2022,513961210,60
2022,513984410,60
2022,513991610,30
2022,515119110,60
2022,515124510,120
2022,515124610,60
2022,515129310,60
2022,515137210,60
2022,515161210,120
2022,515199510,60
2022,516119110,60
2022,516124510,30
2022,516124610,60
2022,516125710,60
2022,516129310,30
2022,516137210,60
2022,516161210,60
2022,516219110,120
2022,516224510,120
2022,516224610,60
2022,516229310,60
2022,516237210,60
2022,516261210,120
2022,516284410,60
2022,516291610,60
2022,517319110,60
2022,517324510,150
2022,517337210,30
2022,517361210,60
2022,517399510,60
2022,517719110,120
2022,517724510,120
2022,517724610,60
2022,517729310,60
2022,517737210,60
2022,517761210,60
2022,517799510,60
2022,517919110,30
2022,517924510,60
2022,517961210,30
2022,517962510,30
2022,518119110,60
2022,518124510,120
2022,518129310,120
2022,518137210,60
2022,518161210,120
2022,518219110,120
2022,518224510,60
2022,518229310,30
2022,518237210,60
2022,518261210,120
2022,518419110,27
2022,518424510,27
2022,518429310,30
2022,518437210,27
2022,518461210,27
2022,530319110,60
2022,530324510,60
2022,530329310,60
2022,530361210,60
2022,530384410,60
2022,533024510,60
2022,533024610,60
2022,533037210,60
2022,533061210,60
2022,533099510,60
2022,533119110,120
2022,533124510,60
2022,533129310,60
2022,533137210,60
2022,533161210,60
2022,538019110,60
2022,538024510,60
2022,538029310,60
2022,538037210,60
2022,538061210,60
2022,538219110,60
2022,538224510,60
2022,538237210,30
2022,538261210,60
2022,539019110,60
2022,539024510,60
2022,539029310,60
2022,539061210,60
2022,539092110,30
2022,539919110,60
2022,539924510,60
2022,539929310,60
2022,539961210,60
2022,540119110,45
2022,540124510,45
2022,540124610,60
2022,540126310,60
2022,540129310,45
2022,540161210,45
2022,540819110,60
2022,540824510,30
2022,540829310,30
2022,540837210,30
2022,540861210,60
2022,540924510,30
2022,540929310,30
2022,540937210,30
2022,540961210,60
2022,541119110,60
2022,541124510,120
2022,541129310,30
2022,541137210,30
2022,541161210,60
2022,541819110,60
2022,541824510,150
2022,541826310,30
2022,541829310,30
2022,541861210,30
2022,600419110,60
2022,600424510,60
2022,600437210,60
2022,600446410,60
2022,600460210,60
2022,600461210,60
2022,612219110,120
2022,612224510,60
2022,612237210,60
2022,612261210,240
2022,613819110,60
2022,613824510,120
2022,613824610,60
2022,613826310,60
2022,613837210,60
2022,613861210,60
2022,613924510,120
2022,613924610,120
2022,613929310,120
2022,613937210,120
2022,613961210,180
2022,613984410,60
2022,613992110,60
2022,613999510,60
2022,614419110,120
2022,614424510,150
2022,614424610,60
2022,614437210,30
2022,614461210,30
2022,614492110,30
2022,614499510,60
2022,614524510,120
2022,614524610,60
2022,614529310,60
2022,614537210,120
2022,614561210,180
2022,614919110,60
2022,614924510,120
2022,614924610,30
2022,614937210,60
2022,614961210,60
2022,615624510,120
2022,615624610,60
2022,615629310,60
2022,615637210,120
2022,615661210,120
2022,615699510,60
2022,616019110,180
2022,616024510,60
2022,616037210,120
2022,616061210,240
2022,617708210,60
2022,617719110,180
2022,617724510,180
2022,617724610,120
2022,617737210,240
2022,617750710,60
2022,617760610,30
2022,617761210,270
2022,617824510,300
2022,617824610,120
2022,617837210,300
2022,617861210,330
2022,617919110,60
2022,617924510,120
2022,617961210,60
2022,617999510,30
2022,618219110,120
2022,618224510,120
2022,618224610,60
2022,618237210,120
2022,618261210,90
2022,618324510,54
2022,618337210,30
2022,618361210,54
2022,618419110,60
2022,618424510,60
2022,618424610,60
2022,618429310,60
2022,618437210,60
2022,618461210,120
2022,618524510,180
2022,618524610,60
2022,618529310,60
2022,618537210,90
2022,618561210,210
2022,618719110,120
2022,618724510,180
2022,618724610,60
2022,618737210,90
2022,618761210,150
2022,620319110,60
2022,620324510,120
2022,620361210,60
2022,620362410,30
2022,620399510,30
2022,620624510,150
2022,620624610,60
2022,620637210,30
2022,620661210,60
2022,620719110,120
2022,620724510,240
2022,620724610,60
2022,620729310,60
2022,620737210,180
2022,620746610,30
2022,620761210,180
2022,620791610,60
2022,620799510,180
2022,627124510,240
2022,627124610,180
2022,627137210,240
2022,627219110,120
2022,627221910,60
2022,627224510,120
2022,627224610,120
2022,627237210,120
2022,627246610,60
2022,627261210,120
2022,627299510,120
2022,627424510,60
2022,627424610,60
2022,627429310,60
2022,627437210,120
2022,627461210,120
2022,627484310,60
2022,627499510,60
2022,627519110,60
2022,627524510,90
2022,627524610,60
2022,627529310,60
2022,627537210,60
2022,627561210,60
2022,627819110,120
2022,627821910,30
2022,627824510,120
2022,627829310,60
2022,627837210,60
2022,627850710,60
2022,627861210,120
2022,627862510,60
2022,627862610,30
2022,628124510,180
2022,628137210,120
2022,628161210,120
2022,628191610,60
2022,628419110,60
2022,628424510,60
2022,628424610,60
2022,628429310,60
2022,628437210,60
2022,628461210,60
2022,628499510,60
2022,629819110,60
2022,629821910,60
2022,629824510,180
2022,629824610,120
2022,629829310,120
2022,629837210,120
2022,629861210,180
2022,629899510,60
2022,630719110,45
2022,630724510,90
2022,630724610,45
2022,630737210,60
2022,630760210,60
2022,630761210,60
2022,631024510,120
2022,631024610,60
2022,631037210,60
2022,631061210,60
2022,631124510,120
2022,631124610,60
2022,631129310,60
2022,631137210,60
2022,631161210,120
2022,631919110,60
2022,631924510,120
2022,631926310,30
2022,631929310,60
2022,631937210,60
2022,631961210,30
2022,632019110,120
2022,632024510,120
2022,632029310,60
2022,632037210,60
2022,632061210,90
2022,632224510,30
2022,632237210,30
2022,632261210,30
2022,632419110,60
2022,632424510,60
2022,632437210,60
2022,632461210,60
2022,632519110,30
2022,632524510,60
2022,632529310,30
2022,632537210,30
2022,632561210,60
2022,632592110,60
2022,660919110,60
2022,660924510,60
2022,660926310,60
2022,660937210,60
2022,660961210,60
2022,662224510,90
2022,662237210,30
2022,662261210,60
2022,662292110,60
2022,662299510,60
2022,662519110,23
2022,662524510,15
2022,662529310,23
2022,662561210,30
2022,662819110,60
2022,662824510,60
2022,662824610,60
2022,662829310,60
2022,662861210,30
2022,662884410,30
2022,663219110,30
2022,663224510,90
2022,663229310,30
2022,663237210,30
2022,663261210,60
2022,663292110,60
2022,663419110,60
2022,663424510,60
2022,663424610,60
2022,663437210,120
2022,663461210,60
2022,663519110,60
2022,663524510,60
2022,663529310,30
2022,663537210,30
2022,663561210,60
2022,663592110,60
2022,664919110,120
2022,664924510,60
2022,664929310,60
2022,664937210,60
2022,664961210,120
2022,673219110,150
2022,673224510,180
2022,673237210,120
2022,673260210,60
2022,673261210,150
2022,673299510,180
2022,675424510,120
2022,675424610,120
2022,675437210,60
2022,675519110,120
2022,675524510,60
2022,675537210,60
2022,675561210,240
2022,675819110,30
2022,675824510,30
2022,675837210,30
2022,675861210,30
2022,675892110,30
2022,675899510,30
2022,675919110,60
2022,675924510,60
2022,675929310,30
2022,675961210,60
2022,675999510,60
2022,676724510,60
2022,676761210,30
2022,676799510,60
2022,676819110,60
2022,676824510,60
2022,676861210,60
2022,676919110,90
2022,676924510,120
2022,676924610,60
2022,676937210,60
2022,676961210,150
2022,677024510,120
2022,677024610,60
2022,677061210,30
2022,677224510,120
2022,677224610,60
2022,677229310,60
2022,677237210,60
2022,677261210,150
2022,679419110,60
2022,679424510,60
2022,679424610,60
2022,679437210,30
2022,679461210,60
2022,679499510,30
2022,679519110,30
2022,679524510,120
2022,679529310,30
2022,679561210,30
2022,679619110,60
2022,679624510,60
2022,679637210,60
2022,679661210,60
2022,680219110,60
2022,680224510,120
2022,680237210,60
2022,680250710,60
2022,680261210,120
2022,680299510,120
2022,680824510,180
2022,680837210,54
2022,680861210,60
2022,681519110,30
2022,681524510,30
2022,681561210,60
2022,682219110,60
2022,682224510,180
2022,682224610,60
2022,682237210,60
2022,682261210,60
2022,683424510,180
2022,683426310,60
2022,602819110,60
2022,602825410,60
2022,602837210,60
2022,602850310,60
2022,602850710,60
2022,602861210,60
2022,627719110,60
2022,627724210,60
2022,627724610,60
2022,627726310,60
2022,627737210,60
2022,627761210,60
2022,628819110,60
2022,628824210,60
2022,628837210,60
2022,628861210,60
2022,628891110,60
2022,630319110,60
2022,630324210,60
2022,630337210,60
2022,630361210,60
2022,678019110,60
2022,678024210,120
2022,678029310,60
2022,678061210,60
2022,680319110,60
2022,680324210,60
2022,680329310,60
2022,680337210,60
2022,680361210,60
2022,683919110,60
2022,683924210,120
2022,683929310,60
2022,683991210,60
2022,687819110,60
2022,687824210,60
2022,687826110,60
2022,687829310,60
2022,687861210,60
2023,100219110,60
2023,100224210,60
2023,100224610,60
2023,100229310,60
2023,100237210,60
2023,100246610,30
2023,100261210,60
2023,110519110,120
2023,110524210,180
2023,110524610,120
2023,110526310,60
2023,110526510,60
2023,110537210,120
2023,110561210,120
2023,200819110,60
2023,200824210,60
2023,200824610,60
2023,200829310,60
2023,200837210,60
2023,200861210,60
2023,202019110,60
2023,202024210,120
2023,202024610,60
2023,202029310,30
2023,202037210,120
2023,202046610,40
2023,202050710,30
2023,202060610,60
2023,202061210,60
2023,202089610,30
2023,203290410,60
